"","Year","State","Population","GDP","Coal","Petroleum","Natural Gas","Wood and Wood Derived Fuels","Nuclear","Solar Thermal and Photovoltaic","Wind","Geothermal","Hydroelectric Conventional","Other Biomass","Other Gases","Other","Pumped Storage","Total"
"1192","2012","VA",8193422,444528,14180795,363968,25037749,1435790,28723390,0,0,0,1043774,922654,0,396689,-1365574,70739235
"1193","2012","VT",626138,28146,0,3420,2539,327561,4989338,5064,106897,0,1109205,25646,0,0,0,6569670
"1194","2012","WA",6896325,390154,3762957,26713,5437593,1374801,9333709,794,6599766,0,89464355,238989,405337,146910,43551,116835474
"1195","2012","WI",5724888,273880,32758435,317568,11542007,1148874,14299595,0,1557578,0,1522235,516726,0,79892,0,63742910
"1196","2012","WV",1856313,70915,70267429,143448,242894,-1,0,0,1286024,0,1431440,10540,31631,0,0,73413405
"1197","2012","WY",576893,39909,43411766,51854,512915,0,0,0,4369107,0,893470,0,282499,66996,0,49588606
"1198","2013","AK",737259,59891,624621,818652,3421005,0,0,0,145289,0,1435479,52032,0,-257,0,6496822
"1199","2013","AL",4833996,191605,47050484,74131,46586385,2854388,40816135,0,0,0,12899178,21190,267736,3297,0,150572924
"1200","2013","AR",2958765,116651,31889235,41687,12139377,1495595,11945257,0,0,0,2654740,105218,0,20565,30818,60322492
"1201","2013","AZ",6634997,271072,43492376,42965,29684631,102308,31431080,2111439,449764,0,5914658,69134,0,3361,24271,113325986
"1202","2013","CA",38431393,2215232,823171,68855,119522859,3792073,17911943,3813725,12822060,12306571,23754599,2843203,1405720,816045,196290,200077115
"1203","2013","CO",5272086,288809,33703437,10192,10708805,3089,0,248452,7203720,0,1212872,81121,0,46180,-280433,52937436
"1204","2013","CT",3599341,242417,680653,306052,15780297,4289,17079582,0,0,0,401928,647801,0,711239,-1051,35610789
"1205","2013","DC",649111,111816,0,0,65852,0,0,0,0,0,0,0,0,0,0,65852
"1206","2013","DE",925240,61424,1544721,22912,5931288,0,0,44727,4458,0,0,57347,155409,0,0,7760861
"1207","2013","FL",19600311,797344,46342555,2560466,138966369,2139402,26525855,209902,0,0,254214,2309441,4671,3086049,0,222398924
"1208","2013","GA",9994759,450934,40232866,274938,40329847,3409442,32902781,14497,0,0,3713590,415239,0,87835,-427301,120953734
"1209","2013","HI",1408987,74012,1403754,7222766,0,0,0,19466,503310,274841,78295,329364,41330,393927,0,10267052
"1210","2013","IA",3092341,163495,33302345,141456,1430012,0,5320785,0,15568406,0,749122,158630,0,0,0,56670757
"1211","2013","ID",1612843,61111,91618,38,3391910,453824,0,0,2460131,39683,8473451,198415,0,77058,0,15186128
"1212","2013","IL",12890552,720495,87927139,72433,6827686,0,97131436,52120,9625229,0,120295,607986,355950,284645,0,203004919
"1213","2013","IN",6570713,310669,92671942,1572309,9032236,0,0,30540,3481093,0,386928,376303,2409662,442465,0,110403477
"1214","2013","KS",2895801,142774,29767262,51123,1980179,0,7168301,0,9433196,0,14518,58002,0,0,0,48472581
"1215","2013","KY",4399583,182696,83303260,1408935,1418346,228189,0,0,0,0,3275214,98492,0,8585,0,89741021
"1216","2013","LA",4629284,238308,20843713,4945198,52510175,2704256,16954394,0,0,0,1044561,82347,2246280,679254,0,102010177
"1217","2013","MA",6708874,438641,3959229,390311,21256887,76531,4330643,106457,204898,0,991504,1060541,0,875926,-367906,32885021
"1218","2013","MD",5938737,337422,15538469,189553,2887589,142789,14264305,63485,321670,0,1727020,413220,0,302712,0,35850812
"1219","2013","ME",1328702,53300,62752,239128,4873388,3625359,0,0,1047670,0,3560455,220334,0,400951,0,14030038
"1220","2013","MI",9898193,431112,56291453,532481,12341392,1727072,28920823,0,2799624,0,1419049,987688,956665,312375,-870822,105417801
"1221","2013","MN",5422060,307216,23517798,27167,6301053,1035585,10707717,2706,8258751,0,511112,574246,0,360853,0,51296988
"1222","2013","MO",6044917,274540,76104818,65475,4399628,7679,8367103,0,1166862,0,1136427,66336,0,16190,296075,91626593
"1223","2013","MS",2992206,103270,8701295,13982,31776889,1433214,10864509,0,0,0,0,15173,0,5202,0,52810264
"1224","2013","MT",1014864,43223,14880295,462302,614231,5117,0,0,1754645,0,9638260,0,16,332460,0,27687326
"1225","2013","NC",9848917,454450,47072210,217571,27982509,2199893,40241737,344663,0,0,6900533,410294,0,566884,0,125936293
"1226","2013","ND",723857,54441,27477822,33134,54195,0,0,0,5518958,0,1852421,5481,41609,38053,0,35021673
"1227","2013","NE",1868969,107188,26767101,42561,436645,0,6865367,0,1801760,0,1123915,67279,0,0,0,37104628
"1228","2013","NH",1322616,67307,1463531,104512,4100172,1168932,10926725,0,389184,0,1427198,137286,0,60979,0,19778520
"1229","2013","NJ",8911502,530091,2021618,161599,27076530,0,33379688,437409,10877,0,18274,998832,223164,625084,-202133,64750942
"1230","2013","NM",2086895,91344,24145271,57848,8975243,0,0,388041,2193421,69,91838,18518,0,716,0,35870965
"1231","2013","NV",2791494,126935,5254553,18890,24766633,0,0,745382,250549,2669953,2681943,24277,6304,25389,0,36443874
"1232","2013","NY",19695680,1335063,4697105,1007373,54354387,607554,44755606,67017,3539498,0,24973289,1674041,0,883827,-442868,136116830
"1233","2013","OH",11572005,558969,94563885,1385888,21694211,342583,16121250,46310,1145901,0,549238,474466,952834,7624,0,137284189
"1234","2013","OK",3853118,182447,29999449,10211,30055998,218313,0,0,11162493,0,2178078,125598,0,1998,-78457,73673680
"1235","2013","OR",3928068,197733,3758996,6151,14363040,700182,0,20493,7455702,164649,33097667,293888,0,34746,0,59895515
"1236","2013","PA",12781296,645382,88443209,460072,49937702,491998,78714031,63106,3352043,0,2524673,1846840,650147,840579,-538770,226785630
"1237","2013","RI",1053354,52809,0,50540,6139090,0,0,2007,2590,0,4447,48132,0,0,0,6246807
"1238","2013","SC",4771929,180856,24407148,103346,11834074,2012988,54251968,115,0,0,3160274,212896,0,62007,-794922,95249894
"1239","2013","SD",845510,44909,2849383,6994,502201,0,0,0,2687699,0,4062609,0,0,0,0,10108887
"1240","2013","TN",6497269,289266,32485831,130497,5016698,958017,28493814,20394,46745,0,12443283,85033,12768,551,-42012,79651619
"1241","2013","TX",26505637,1527158,149404243,950802,203798416,992694,38314996,163013,35873621,0,480042,730230,2399969,272141,0,433380166
"1242","2013","US-TOTAL",316497531,16548794,1581114716,27164444,1124835560,40027537,789016473,9035620,167839745,15774674,268565383,20830490,12852937,13587522,-4681033,4065964067
"1243","2013","UT",2902787,134922,34284957,26001,6606423,0,0,2100,539806,318908,504996,70926,1770,160864,0,42516751
"1244","2013","VA",8270345,451877,21160501,313288,22651167,1946217,29326231,0,0,0,1253670,959725,0,474767,-1189000,76896565
"1245","2013","VT",626855,28611,0,5103,3029,465513,4846327,17293,236034,0,1285912,25698,0,0,0,6884910
"1246","2013","WA",6973742,402789,6740425,24363,11424310,1532734,8460890,762,7004365,0,78155087,283904,409786,129103,7188,114172916
"1247","2013","WI",5742953,281549,40645181,303055,8102491,1149717,11675194,0,1557924,0,1978872,484340,0,66017,0,65962792
"1248","2013","WV",1853595,72763,72284358,149831,269639,0,0,0,1386516,0,1738776,3999,29947,0,0,75863067
"1249","2013","WY",583223,40457,46436679,39306,512439,0,0,0,4433284,0,710878,0,281200,69280,0,52483065
"1250","2014","AK",736732,58067,558292,445621,3288022,0,0,0,151957,0,1538738,62512,0,-2313,0,6042830
"1251","2014","AL",4849377,197535,47301626,98100,48270074,2732084,41243689,0,0,0,9466872,46937,180403,661,0,149340447
"1252","2014","AR",2966369,121065,33220755,29274,9613708,1427943,14478259,0,0,0,2639776,102274,0,13078,67070,61592137
"1253","2014","AZ",6731484,281559,42665011,56862,27241879,169690,32320917,3141508,468115,0,6118261,61053,0,0,13892,112257187
"1254","2014","CA",38802500,2324995,804760,66305,120426435,3977425,16985978,9931815,12992498,12101728,16531340,2913292,1332951,847835,-104740,198807622
"1255","2014","CO",5355866,305367,32544849,9932,11953808,46633,0,253065,7368614,0,1769801,79074,0,46874,-225264,53847386
"1256","2014","CT",3596677,250764,824948,513414,14683905,107038,15840619,11706,0,0,433960,650102,0,604506,6782,33676980
"1257","2014","DC",658893,116539,0,0,67612,0,0,0,0,0,0,0,0,0,0,67612
"1258","2014","DE",935614,65485,865384,183282,6297458,0,0,49530,5051,0,0,76499,226379,0,0,7703584
"1259","2014","FL",19893297,835578,52053689,1877927,140034070,2539608,27868270,241684,0,0,211388,2291816,6669,2890816,0,230015937
"1260","2014","GA",10097343,471879,45295113,377810,40960798,3749886,32570182,119227,0,0,3064347,413496,0,66997,-780633,125837224
"1261","2014","HI",1419561,76425,1511184,6925919,0,0,0,39262,578617,253841,94083,334030,62204,405019,0,10204158
"1262","2014","IA",3107126,170715,33732765,143929,1372515,1776,4152468,0,16306755,0,878605,264470,0,0,0,56853282
"1263","2014","ID",1634464,63364,77671,1,2552538,417105,0,0,2805800,78799,9002210,175414,0,74878,0,15184417
"1264","2014","IL",12880580,742028,87282390,86756,5465425,0,97857900,50117,10082894,0,132298,566372,338093,281632,0,202143878
"1265","2014","IN",6596855,324289,97548739,1362544,9572346,0,0,102127,3496042,0,371153,390539,2161219,390684,0,115395392
"1266","2014","KS",2904021,146562,28752282,44881,1452523,0,8558384,0,10844861,0,16214,59217,0,1,0,49728363
"1267","2014","KY",4413457,188518,83601961,1153377,2499599,354455,0,0,0,0,3143567,93534,0,49941,0,90896435
"1268","2014","LA",4649676,245791,19221019,5231074,56120564,2685727,17311330,0,0,0,1090038,93877,1942575,533197,0,104229402
"1269","2014","MA",6745408,456273,2794889,1004834,18497715,125237,5769154,306321,224971,0,902077,1073422,0,878130,-458158,31118591
"1270","2014","MD",5976407,350262,17603291,463456,2505890,150426,14343334,98118,323612,0,1615523,416719,0,313284,0,37833652
"1271","2014","ME",1330089,55029,79104,305132,4344381,3189000,0,0,1097329,0,3623249,205386,0,405129,0,13248710
"1272","2014","MI",9909877,447221,52899844,1051330,12522837,1751129,31245848,0,3868118,0,1600022,1055106,1119846,403801,-700889,106816991
"1273","2014","MN",5457173,320381,27956679,62536,3869633,1148927,12707166,2653,9691019,0,548488,614241,0,396987,0,56998330
"1274","2014","MO",6063589,283280,72409212,106655,4044294,32409,9276356,8707,1131105,0,697336,83226,0,26315,18853,87834468
"1275","2014","MS",2994079,104938,10742566,14101,32605949,1490603,10252183,0,0,0,0,17345,0,4344,0,55127092
"1276","2014","MT",1023579,44672,15579415,428369,515454,13009,0,0,1973794,0,11482751,0,10,264814,0,30257616
"1277","2014","NC",9943964,474355,49238197,459687,28737608,2026770,40967020,729130,0,0,4756083,519931,0,631153,78009,128143588
"1278","2014","ND",739482,58230,27394068,26117,234315,0,0,0,6202412,0,2531360,2652,40143,31440,0,36462508
"1279","2014","NE",1881503,110663,24922175,42660,405712,0,10101838,0,2736939,0,1157781,64185,0,0,0,39431291
"1280","2014","NH",1326813,70345,1310999,287450,4388291,1415415,10168265,0,411581,0,1381362,125393,0,49639,0,19538395
"1281","2014","NJ",8938175,545374,2519106,496776,31410341,0,31507121,514252,22855,0,17296,998426,161682,640134,-236904,68051086
"1282","2014","NM",2085572,94792,20355631,63157,8975656,0,0,515054,2274750,8736,98381,14179,0,665,0,32306210
"1283","2014","NV",2839099,134052,6547864,15030,22961355,0,0,1013682,300134,2728788,2389000,24568,5151,14965,0,36000537
"1284","2014","NY",19746227,1385776,4592054,2136484,54379759,738834,43038624,70616,3968407,0,26086902,1668768,0,933084,-491330,137122202
"1285","2014","OH",11594163,588827,89879052,1246673,23636445,347586,16284440,53908,1153418,0,478007,470881,929388,-3393,0,134476405
"1286","2014","OK",3878051,190171,29905952,12494,26641474,246705,0,0,11936833,0,1428473,91651,0,-2279,-105798,70155504
"1287","2014","OR",3970239,203328,3192593,9884,12698958,802526,0,24042,7555402,183467,35261936,348095,0,43004,0,60119907
"1288","2014","PA",12787209,672413,78985629,803004,53021235,549077,78714659,62392,3564730,0,2641157,1904224,490777,900134,-578653,221058365
"1289","2014","RI",1055173,55098,0,88419,5962951,0,0,9803,9917,0,3964,206694,0,0,0,6281748
"1290","2014","SC",4832482,189656,28914307,245574,11406640,2243652,52418553,4785,0,0,2569126,194059,0,46265,-884495,97158465
"1291","2014","SD",853175,45600,2689216,6700,464817,0,0,0,2336293,0,5498214,0,0,0,0,10995240
"1292","2014","TN",6549352,300016,35874582,185127,6199618,972810,27670006,27481,51140,0,8900650,89567,13047,14041,-491183,79506886
"1293","2014","TX",26956958,1601977,148173726,278033,204721155,1074785,39287443,282351,40005124,0,385898,733454,2306672,381027,0,437629668
"1294","2014","US-TOTAL",318857056,17233139,1581710350,30231862,1126608958,42339725,797165982,17691031,181655282,15876941,259366622,21649719,12021786,13461295,-6173548,4093606005
"1295","2014","UT",2942902,140565,33376688,24318,8376420,0,0,2235,659951,521582,632823,72530,0,117979,0,43784526
"1296","2014","VA",8326289,462243,20818584,1204907,20881566,2754793,30220977,0,0,0,955188,1097011,0,499767,-1295354,77137438
"1297","2014","VT",626562,29662,0,5473,2465,429218,5060582,23536,311310,0,1175321,23489,0,0,0,7031394
"1298","2014","WA",7061530,422767,6719928,23541,11058815,1526564,9497321,729,7267794,0,79463144,313080,336932,131267,-4753,116334363
"1299","2014","WI",5757564,293341,37449264,319032,8053503,1100881,9447096,1194,1618001,0,2471773,542315,0,61737,0,61064796
"1300","2014","WV",1850326,74433,77514645,162780,653302,0,0,0,1451383,0,1241974,4615,30878,0,0,81059577
"1301","2014","WY",584153,40876,43408651,45123,557121,0,0,0,4405757,0,868710,0,336768,74053,0,49696183
